session_id;item_user_id;creationdate;duration;pausetime;distance;avgspeed;maxspeed;minspeed;avgbpm;maxbpm;minbpm;avgaltitude;maxaltitude;minaltitude;calories;isafitresult;user_birthdate;user_gender;user_lastlogin;user_consent;user_is_tester;mark;accuracy
153757;9591;21/07/2017 17:37;3496;0;10.026.439.453.125;10.324.708.819.007.400;31.268.159.866.333.000;0.8512958288192749;0;0;0;0;92;42;749;0;09/06/1978;M;13/06/2018 23:20;1;0;4;0.700714972
153758;9591;22/07/2017 17:18;4147;0;959.091.015.625;8.325.844.360.380.990;47.915.706.634.521.400;0.006098675075918436;0;0;0;0;98;45;716;0;09/06/1978;M;13/06/2018 23:20;1;0;4;0.149222503
154006;6745;19/07/2017 06:33;1805;0;56.920.068.359.375;1.135.247.900.796.390;2.261.800.193.786.620;17.747.963.666.915.800;0;0;0;0;2.685.265.625.990.810;25.269.768.445.553.000;405;0;09/19/1979;M;04/04/2017 17:24;1;0;4;0.39043105
154007;6745;20/07/2017 05:41;2406;2;689.308.984.375;10.313.850.140.274.300;5.068.357.467.651.360;0.5852898955345154;0;0;0;0;31.851.011.921.864.300;2.366.247.783.762.320;490;0;09/19/1979;M;04/04/2017 17:24;1;0;4;0.762205193
154011;8723;19/07/2017 12:42;2422;0;8.193.178.015.866.370;1.217.813.412.762.960;0;0;0;0;0;6.542.975.810.136.140;3.026.272.949.590.160;2.895.413.433.387.440;487;0;12/10/1965;M;19/11/2017 20:19;1;0;4;0.88929986
154012;8723;23/07/2017 17:53;2813;0;9.465.132.760.952.840;1.211.321.647.331.320;0;0;0;0;0;6.313.578.733.664.810;2.259.903.472.249.660;9.971.877.255.166.990;562;0;12/10/1965;M;19/11/2017 20:19;1;0;3;0.724081894
154052;9379;20/07/2017 16:32;2100;135;687.515.087.890.625;11.785.972.935.267.800;27.961.271.286.010.700;10.065.648.555.755.600;0;0;0;0;213;175;415;0;09/30/1979;M;20/01/2018 12:33;1;0;3;0.705737556
154646;4142;19/07/2017 03:52;2277;80;606.852.587.890.625;9.594.507.318.428.850;22.287.073.135.375.900;0.0032121464610099792;0;0;0;0;87;45;355;0;02/24/1973;F;16/07/2018 20:56;1;0;4;0.679415773
154647;4142;21/07/2017 04:00;2234;0;601.461.181.640.625;969.230.194.228.402;5.189.780.807.495.110;0.0070795235224068165;0;0;0;0;69;-4;352;0;02/24/1973;F;16/07/2018 20:56;1;0;4;0.281055076
154648;4142;24/07/2017 05:05;1699;0;461.805.419.921.875;9.785.164.871.799.580;2.848.431.968.688.960;0.11133497953414917;0;0;0;0;63;31;291;0;02/24/1973;F;16/07/2018 20:56;1;0;3;0.97700485
154723;9544;19/07/2017 16:05;6162;0;93.104.169.921.875;5.439.386.752.981.980;18.237.321.853.637.600;0.011738562025129795;0;0;0;0;9.936.240.542.138.140;51.053.403.609.194.300;737;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.337892539
154724;9544;20/07/2017 16:06;5409;19;8.573.001.953.125;57.058.249.272.046.500;1.761.358.070.373.530;0.2044115513563156;0;0;0;0;10.724.032.939.490.300;5.151.583.858.731.080;679;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.929482921
154725;9544;23/07/2017 16:26;5408;10;8.421.044.921.875;5.605.725.169.887.200;22.120.208.740.234.300;0.14205551147460938;0;0;0;0;11.274.085.818.067.700;1.868.717.093.058.180;667;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.252381348
154759;2585;27/07/2017 17:26;4482;0;101.978.994.140.625;8.191.083.866.716.860;30.550.783.157.348.600;0.0048278095200657845;0;0;0;0;54;25;642;0;05/02/1995;M;01/07/2017 09:53;1;0;3;0.372271326
154760;2585;29/07/2017 17:18;4365;79;104.780.166.015.625;8.641.663.176.546.390;20.784.486.770.629.800;0.015183040872216225;0;0;0;0;49;37;660;0;05/02/1995;M;01/07/2017 09:53;1;0;3;0.602769406
154762;2585;01/08/2017 17:00;5015;0;139.204.248.046.875;9.992.727.676.345.960;26.317.358.016.967.700;0.049525048583745956;0;0;0;0;125;31;877;0;05/02/1995;M;01/07/2017 09:53;1;0;4;0.061507538
154763;2585;04/08/2017 17:12;2819;180;794.756.201.171.875;10.149.422.930.893.000;25.637.386.322.021.400;0.0032024518586695194;0;0;0;0;53;34;501;0;05/02/1995;M;01/07/2017 09:53;1;0;2;0.365721384
154765;2585;06/08/2017 17:12;3028;315;7.948.154.296.875;9.449.588.992.321.660;57.241.943.359.375;0.016037162393331528;0;0;0;0;52;29;501;0;05/02/1995;M;01/07/2017 09:53;1;0;3;0.896058244
154766;2585;08/08/2017 16:35;6003;255;1.561.514.453.125;9.364.404.516.491.750;2.223.986.053.466.790;0.02808973751962185;0;0;0;0;61;26;984;0;05/02/1995;M;01/07/2017 09:53;1;0;4;0.984861027
154770;9523;09/08/2017 17:44;3686;0;666.214.013.671.875;6.506.702.249.643.920;2.100.713.539.123.530;0.19551457464694977;0;0;0;0;79;53;546;0;12/14/1991;M;12/06/2017 23:49;1;0;2;0.336735961
154767;9523;12/08/2017 17:41;4060;0;73.932.412.109.375;6.555.583.339.747.530;2.496.235.466.003.410;0.00039845312130637467;0;0;0;0;105;49;606;0;12/14/1991;M;12/06/2017 23:49;1;0;4;0.507184806
154768;9523;21/08/2017 17:57;4883;0;108.533.037.109.375;8.001.616.497.926.470;4.508.687.210.083.000;0.007361190859228373;0;0;0;0;107;37;889;0;12/14/1991;M;12/06/2017 23:49;1;0;3;0.185736818
154771;9523;23/08/2017 17:45;7179;0;9.846.435.546.875;4.937.619.162.661.930;3.138.773.536.682.120;0.00038297584978863597;0;0;0;0;152;43;789;0;12/14/1991;M;12/06/2017 23:49;1;0;3;0.735098512
154772;9523;25/08/2017 17:22;3980;298;8.250.994.140.625;74.632.107.804.648.200;357.016.487.121.582;0.0031205385457724333;0;0;0;0;89;42;661;0;12/14/1991;M;12/06/2017 23:49;1;0;4;0.597543084
154773;9523;30/08/2017 17:06;3717;0;642.560.546.875;62.233.467.009.685.200;22.032.800.674.438.400;0.002893185243010521;0;0;0;0;99;51;515;0;12/14/1991;M;12/06/2017 23:49;1;0;4;0.95191766
154775;9233;20/07/2017 03:58;5472;0;1.340.368.290.432.200;8.818.212.437.053.970;0;0;0;0;0;2.078.107.261.657.710;4.052.321.243.286.130;-1.038.932.800.292.960;904;0;07/02/1983;M;04/10/2017 08:12;1;0;4;0.772641542
154776;9233;26/07/2017 03:43;6554;0;1.527.843.211.109.220;8.392.181.202.308.810;0;0;0;0;0;205.736.141.204.834;3.972.237.014.770.500;-1.424.858.093.261.710;1182;0;07/02/1983;M;04/10/2017 08:12;1;0;4;0.731378152
154777;9233;28/07/2017 04:19;6234;0;1.461.512.087.583.900;8.439.915.808.954.220;0;0;0;0;0;2.173.615.074.157.710;3.897.450.637.817.380;-4.497.795.104.980.460;1130;0;07/02/1983;M;04/10/2017 08:12;1;0;4;0.046971632
154779;9233;23/07/2017 07:05;5364;0;1.163.998.716.240.130;7.812.071.921.074.700;0;0;0;0;0;156.431.471.532.533;3.567.419.370.531.030;4.387.899.398.803.710;892;0;07/02/1983;M;04/10/2017 08:12;1;0;4;0.583899076
154778;9233;01/08/2017 04:03;6012;0;1.339.729.647.156.730;8.022.333.216.507.380;0;0;0;0;0;202.197.265.625;3.814.009.475.708.000;-2.299.358.367.919.920;884;0;07/02/1983;M;04/10/2017 08:12;1;0;3;0.298492337
154863;3183;20/07/2017 17:39;4660;0;6.252.843.027.201.400;4.830.522.510.284.340;0;0;0;0;0;1.322.976.684.570.310;326.207.275.390.625;616.119.384.765.625;292;0;10/17/1996;F;16/04/2018 12:15;1;0;4;0.893715737
154864;3183;22/07/2017 05:48;5298;0;8.381.241.255.510.950;569.506.767.078.887;0;0;0;0;0;9.324.432.373.046.870;2.335.406.494.140.620;47.052.001.953.125;374;0;10/17/1996;F;16/04/2018 12:15;1;0;4;0.208747547
154865;3183;24/07/2017 17:23;5164;0;8.215.866.086.800.860;5.727.559.626.739.560;0;0;0;0;0;8.964.508.056.640.620;2.381.402.587.890.620;5.885.009.765.625;376;0;10/17/1996;F;16/04/2018 12:15;1;0;4;0.880148253
326587;10570;09/07/2018 07:24;2551;11;74.452.802.734.375;10.506.863.576.783.600;19.056.564.331.054.600;16.431.949.138.641.300;0;0;0;0;9.877.314.701.597.470;53.876.605.554.167.000;469;0;02/24/1980;M;16/09/2017 20:58;1;0;3;0.697003713
154898;7561;22/07/2017 04:09;2907;0;85.187.216.796.875;10.549.500.532.120.700;2.339.996.910.095.210;0.8012691736221313;0;0;0;0;22.371.318.506.576.300;18.880.455.999.638.200;652;0;02/01/2001;M;29/05/2018 07:20;1;0;4;0.3311969
154899;7561;24/07/2017 04:14;3353;0;9.025.529.296.875;9.690.398.290.709.810;2.409.452.247.619.620;0.19034551084041595;0;0;0;0;21.794.044.224.233.600;19.091.932.401.091.000;690;0;02/01/2001;M;29/05/2018 07:20;1;0;4;0.849772877
154901;9809;24/07/2017 17:29;1959;0;3.322.658.447.265.620;6.105.957.330.350.300;1.504.748.249.053.950;0.7055118083953857;0;0;0;0;6.784.675.543.853.750;4.416.129.073.566.950;194;0;11/08/1968;F;31/07/2017 12:47;1;0;4;0.712671246
154908;9444;21/07/2017 17:36;3557;0;1.003.931.614.500.320;101.606.798.206.387;0;0;0;0;0;46.189.697.265.625;3.027.666.778.564.450;2.103.872.833.251.950;604;0;12/16/1975;M;11/07/2018 04:18;1;0;4;0.554655971
328579;14421;05/07/2018 18:50;2514;2;7.043.580.078.125;10.092.579.226.966.200;12.729.599.699.378.000;0;156;172;0;0;0;0;517;1;03/13/1979;M;11/07/2018 05:42;1;0;3;0.030414897
154909;9444;23/07/2017 04:33;2974;0;8.447.040.998.160.790;1.022.506.644.027.530;0;0;0;0;0;9.634.796.142.578.120;2.183.302.001.953.120;1.990.606.079.101.560;512;0;12/16/1975;M;11/07/2018 04:18;1;0;4;0.087294214
154911;9444;24/07/2017 17:44;4771;0;8.377.780.983.939.050;6.321.528.304.795.760;0;0;0;0;0;1.044.375.610.351.560;2.276.989.135.742.180;2.068.114.013.671.870;350;0;12/16/1975;M;11/07/2018 04:18;1;0;3;0.352340763
154912;9444;26/07/2017 16:23;4123;0;1.256.533.774.718.300;1.097.143.242.538.420;0;0;0;0;0;1.624.072.265.625;2.357.067.413.330.070;2.032.252.960.205.070;765;0;12/16/1975;M;11/07/2018 04:18;1;0;4;0.339029048
154913;9444;29/07/2017 04:52;3290;0;872.935.077.536.245;9.551.873.188.846.450;0;0;0;0;0;1.705.239.868.164.060;239.541.748.046.875;2.054.369.506.835.930;507;0;12/16/1975;M;11/07/2018 04:18;1;0;4;0.64658199
154910;9444;31/07/2017 19:23;4983;0;1.498.617.698.589.750;1.082.685.874.959.480;0;0;0;0;0;1.262.789.916.992.180;2.266.697.387.695.310;2.014.139.404.296.870;927;0;12/16/1975;M;11/07/2018 04:18;1;0;4;0.944698296
154970;8324;22/07/2017 17:06;1588;0;5.061.023.719.721.680;1.147.335.352.077.960;0;0;0;0;0;7.010.188.570.707.050;2.080.872.160.542.940;6.788.344.464.015.330;342;0;01/27/1977;M;11/07/2018 11:12;1;0;5;0.849167195
154973;8324;23/07/2017 16:49;5432;0;1.452.495.396.584.570;962.625.815.114.962;0;0;0;0;0;6.876.608.456.148.580;2.542.698.633.340.640;1.167.376.942.110.930;980;0;01/27/1977;M;11/07/2018 11:12;1;0;4;0.747300705
155464;9520;25/07/2017 16:27;4042;202;12.028.095.703.125;10.712.801.714.807.000;251.702.938.079.834;0.6542948484420776;16.371.624.018.241.700;176;130;0;11.185.202.166.270.800;640.102.317.156.285;714;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.545906635
155465;9520;27/07/2017 16:32;2880;68;8.055.337.890.625;1.006.917.236.328.120;26.975.204.467.773.400;0.034105315804481506;1.563.637.013.219.000;173;105;0;822.426.726.074.195;4.166.804.914.927.490;478;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.987443011
155466;9520;28/07/2017 17:50;4401;28;120.063.701.171.875;9.821.161.650.051.120;3.811.394.119.262.690;0.7362198829650879;15.012.497.090.993.700;175;60;0;7.829.494.368.842.840;4.564.413.040.457.030;713;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.807375199
155467;9520;30/07/2017 16:07;3395;520;9.660.390.625;10.243.713.181.148.700;2.310.137.939.453.120;0.5218947529792786;15.303.016.591.251.800;174;82;0;5.276.564.049.466.960;4.013.922.165.682.850;574;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.924075355
155468;9520;01/08/2017 17:55;3375;75;90.117.705.078.125;9.612.555.208.333.330;26.833.908.081.054.600;0.09790301322937012;15.648.630.553.864.800;173;77;0;25.516.390.529.159.700;16.350.558.347.449.800;535;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.993940408
155469;9520;04/08/2017 04:22;3358;141;100.366.982.421.875;10.760.010.027.360.000;2.620.672.035.217.280;0.49397358298301697;15.851.982.916.412.400;167;123;0;5.738.408.247.696.740;387.349.644.605.066;596;0;03/12/1972;M;20/12/2017 20:00;1;0;5;0.726133195
155470;9520;12/08/2017 16:53;4961;92;141.329.443.359.375;10.255.714.494.935.400;28.698.137.283.325.100;0.11589127779006958;1.527.545.417.010.730;166;66;0;823.571.700.013.788;44.387.527.142.912.900;839;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.317899341
155471;9520;20/08/2017 06:23;3631;212;100.157.392.578.125;9.930.228.952.939.960;3.375.941.848.754.880;0.2632618546485901;15.736.548.223.350.200;176;78;0;5.546.052.083.324.210;3.523.949.716.228.470;595;0;03/12/1972;M;20/12/2017 20:00;1;0;5;0.839441875
155472;9520;22/08/2017 17:15;3291;242;10.035.732.421.875;10.978.011.765.041.000;2.828.694.725.036.620;0.10655223578214645;17.113.694.366.635.500;189;135;0;6.643.059.845.317.810;5.772.787.272.895.970;596;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.618972929
155473;9520;24/08/2017 16:15;3849;147;10.114.224.609.375;9.459.913.898.090.410;2.688.210.105.895.990;0.137736976146698;15.873.682.810.005.300;175;115;0;2.541.998.180.532.370;1.641.604.861.518.480;601;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.842717338
155474;9520;27/08/2017 16:41;5421;246;14.121.134.765.625;9.377.621.316.408.410;29.039.669.036.865.200;0.14205026626586914;15.033.314.404.694.300;168;88;0;6.658.380.209.727.610;5.448.149.300.044.860;839;0;03/12/1972;M;20/12/2017 20:00;1;0;3;0.298892192
155475;9520;29/08/2017 16:22;3550;102;10.034.138.671.875;10.175.464.568.661.900;26.333.890.914.916.900;0.059511203318834305;15.698.212.192.262.600;168;72;0;51.361.434.405.555.300;38.947.043.381.819.700;596;0;03/12/1972;M;20/12/2017 20:00;1;0;5;0.236483379
155476;9520;01/09/2017 16:16;5153;484;150.396.025.390.625;10.506.999.639.166.500;26.060.802.459.716.700;0.18265551328659058;16.842.842.942.345.900;187;111;0;5.230.366.058.690.790;32.963.154.398.086.200;893;0;03/12/1972;M;20/12/2017 20:00;1;0;3;0.773466374
155477;9520;03/09/2017 16:50;3769;142;114.623.779.296.875;10.948.410.864.121.700;27.912.033.081.054.600;0.33426347374916077;16.065.353.260.869.500;179;84;0;5.950.221.983.382.820;20.259.132.628.830.100;681;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.416488143
155478;9520;05/09/2017 17:12;3786;250;11.637.392.578.125;11.065.666.476.822.500;27.642.465.591.430.600;0.41779789328575134;163.646.645.021.645;177;118;0;5.537.429.037.256.420;40.279.134.445.861.200;691;0;03/12/1972;M;20/12/2017 20:00;1;0;4;0.011564817
155679;8324;27/07/2017 05:01;1682;0;4.454.138.082.318.540;9.533.232.518.636.600;0;0;0;0;0;1.504.343.893.265.060;6.059.401.722.060.810;3.050.713.935.530.670;287;0;01/27/1977;M;11/07/2018 11:12;1;0;4;0.410185265
155681;8324;28/07/2017 18:20;2059;0;5.515.163.574.494.060;9.642.830.921.893.460;0;0;0;0;0;3.584.265.492.786.560;2.844.242.399.441.710;2.127.389.300.884.400;372;0;01/27/1977;M;11/07/2018 11:12;1;0;4;0.912748783
155683;8324;30/07/2017 18:52;6;0;0;0;0;0;0;0;0;0;5.696.723.588.606.590;5.696.723.588.606.590;0;0;01/27/1977;M;11/07/2018 11:12;1;0;2;0.367344439
155686;9544;24/07/2017 15:58;5769;0;8.882.021.484.375;5.542.603.110.374.410;17.627.473.831.176.700;0.17870424687862396;0;0;0;0;10.904.747.792.076.300;48.602.930.214.168.900;703;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.386209336
155687;9544;25/07/2017 16:10;5769;0;95.195.361.328.125;5.940.428.164.001.560;1.693.386.459.350.580;0.17571067810058594;0;0;0;0;10.131.286.339.287.100;4.683.597.521.715.440;754;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.615162033
155688;9544;26/07/2017 16:07;5772;0;943.646.484.375;5.885.529.008.575.880;16.321.758.270.263.600;0.1562245637178421;0;0;0;0;998.081.106.528.567;5.172.062.800.712.620;747;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.561910107
155689;9544;27/07/2017 16:05;5801;0;94.644.599.609.375;5.873.479.720.630.060;1.829.612.159.729.000;0.019520936533808708;0;0;0;0;9.505.668.413.959.770;4.672.075.953.475.800;750;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.341867869
155691;9544;28/07/2017 16:03;5770;0;9.225.671.875;575.605.177.642.981;1.698.180.389.404.290;0.401114284992218;0;0;0;0;9.865.665.566.620.730;4.658.731.253.114.910;731;0;04/06/1976;F;28/11/2017 19:46;1;0;3;0.547636063
155739;6745;24/07/2017 14:46;1807;0;479.398.779.296.875;9.550.833.455.831.480;375.051.155.090.332;0.23632270097732544;0;0;0;0;26.871.964.339.262.100;2.459.801.706.368.470;341;0;09/19/1979;M;04/04/2017 17:24;1;0;4;0.823126713
155741;6745;26/07/2017 10:27;2617;0;686.142.333.984.375;9.438.717.624.546.230;33.097.251.892.089.800;0.058940958231687546;0;0;0;0;31.448.821.987.485.600;23.143.653.928.868.900;488;0;09/19/1979;M;04/04/2017 17:24;1;0;3;0.558238864
155740;6745;28/07/2017 10:44;2408;0;629.040.869.140.625;9.404.265.485.491.070;41.411.354.064.941.400;0.2489948719739914;0;0;0;0;37.979.117.041.160.000;23.567.507.471.524.400;447;0;09/19/1979;M;04/04/2017 17:24;1;0;3;0.320706435
155742;6745;01/08/2017 06:31;2418;0;649.370.361.328.125;9.668.045.081.808.310;37.048.648.834.228.500;0.7055801749229431;0;0;0;0;3.792.240.064.844.830;21.952.543.148.356.900;462;0;09/19/1979;M;04/04/2017 17:24;1;0;4;0.748912582
155849;9591;26/07/2017 05:40;4268;0;120.587.392.578.125;10.171.382.691.688.100;413.845.100.402.832;0.4142850339412689;0;0;0;0;94;40;901;0;09/06/1978;M;13/06/2018 23:20;1;0;5;0.293250273
155850;9591;27/07/2017 16:47;3546;10;941.615.234.375;9.559.545.526.649.740;3.320.306.396.484.370;0.1214255690574646;0;0;0;0;89;41;703;0;09/06/1978;M;13/06/2018 23:20;1;0;3;0.498071247
155851;9591;28/07/2017 16:54;3698;0;94.121.201.171.875;916.269.129.850.595;3.451.144.027.709.960;0.025050116702914238;0;0;0;0;91;44;703;0;09/06/1978;M;13/06/2018 23:20;1;0;3;0.953821474
155852;9591;31/07/2017 06:06;3258;0;780.796.044.921.875;8.627.580.606.871.540;31.054.712.295.532.200;0.11069821566343307;0;0;0;0;90;39;583;0;09/06/1978;M;13/06/2018 23:20;1;0;3;0.981973732
155870;5943;25/07/2017 04:51;3854;0;5.199.313.295.566.210;4.856.649.679.304.190;0;0;0;0;0;4.891.662.597.474.400;2.660.945.510.864.250;256.311.225.891.477;394;0;11/15/1975;M;21/09/2017 15:49;1;0;3;0.545280904
155871;5943;28/07/2017 05:06;2581;0;6.291.538.041.557.180;8.775.488.938.243.260;0;0;0;0;0;9.948.769.832.977.370;2.697.863.363.959.440;2.498.887.967.299.900;540;0;11/15/1975;M;21/09/2017 15:49;1;0;4;0.810000189
155872;5943;30/07/2017 17:35;3031;0;7.476.179.468.326.060;8.879.658.886.827.390;0;0;0;0;0;6.228.279.773.724.260;2.263.789.113.846.060;2.139.223.518.371.580;669;0;11/15/1975;M;21/09/2017 15:49;1;0;4;0.836283656
155890;5943;07/08/2017 04:53;9929;0;9.046.203.252.150.920;3.279.920.607.084.630;0;0;0;0;0;119.153.856.642.162;156.581.284.621.515;-8.172.642.866.280.900;731;0;11/15/1975;M;21/09/2017 15:49;1;0;3;0.412860524
155874;5943;09/08/2017 04:48;3006;0;7.162.878.230.728.780;8.578.297.282.309.920;0;0;0;0;0;1.339.134.617.188.960;3.188.375.501.274.410;0.5101062668964786;645;0;11/15/1975;M;21/09/2017 15:49;1;0;4;0.894793983
155875;5943;11/08/2017 04:52;3153;0;7.523.853.202.622.110;8.590.507.938.293.560;0;0;0;0;0;6.829.884.858.185.570;142.150.728.100.036;0.5553030936324461;657;0;11/15/1975;M;21/09/2017 15:49;1;0;4;0.032760691
155877;5943;13/08/2017 05:09;2534;0;7.015.355.564.869.690;9.966.566.706.207.930;0;0;0;0;0;139.003.967.408.402;1.526.454.443.538.500;-1.253.624.904.629.530;631;0;11/15/1975;M;21/09/2017 15:49;1;0;5;0.908627278
155878;5943;15/08/2017 04:25;3044;0;8.018.729.754.261.770;9.483.386.043.147.960;0;0;0;0;0;6.438.724.307.296.990;-2.253.694.022.065.530;-1.513.114.263.665.950;721;0;11/15/1975;M;21/09/2017 15:49;1;0;5;0.53612836
155879;5943;17/08/2017 04:52;2547;0;7.012.581.218.909.420;9.911.775.574.430.280;0;0;0;0;0;7.036.848.572.139.240;1.045.226.691.411.660;-3.621.430.230.161.870;631;0;11/15/1975;M;21/09/2017 15:49;1;0;5;0.318926566
155891;5943;21/08/2017 04:26;2482;0;6.077.359.260.685.560;8.814.864.358.770.350;0;0;0;0;0;1.031.902.700.246.780;2.667.662.208.432.020;2.461.281.668.382.660;90;0;11/15/1975;M;21/09/2017 15:49;1;0;3;0.759884444
155881;5943;23/08/2017 06:43;3071;0;7.495.593.617.782.020;87.867.590.439.646;0;0;0;0;0;6.426.193.300.067.010;268.078.895.392.868;1.395.550.293.915.270;675;0;11/15/1975;M;21/09/2017 15:49;1;0;2;0.280116324
155882;5943;26/08/2017 06:44;4369;0;1.003.362.554.779.720;8.267.578.844.602.870;0;0;0;0;0;6.620.612.855.822.370;2.260.769.267.004.140;2.128.357.009.887.690;720;0;11/15/1975;M;21/09/2017 15:49;1;0;3;0.114664772
155883;5943;28/08/2017 04:43;3003;0;7.151.812.990.436.130;8.573.601.986.536.820;0;0;0;0;0;4.932.184.295.654.280;2.650.886.346.435.540;2.552.242.660.522.460;644;0;11/15/1975;M;21/09/2017 15:49;1;0;2;0.965222171
155884;5943;31/08/2017 05:12;3100;0;8.007.144.871.983.720;9.298.619.851.335.930;0;0;0;0;0;76.092.529.296.875;2.660.946.464.538.570;2.508.761.405.944.820;721;0;11/15/1975;M;21/09/2017 15:49;1;0;4;0.138753036
155911;9831;27/07/2017 16:54;3967;0;9.483.685.546.875;860.631.912.496.849;311.968.994.140.625;0.05537309870123863;0;0;0;0;17.956.345.532.376.500;1.641.739.782.552.850;597;0;09/18/1980;M;03/06/2018 15:35;1;0;3;0.365604193
155912;9831;29/07/2017 04:38;3961;0;104.487.421.875;9.496.458.438.525.620;4.842.079.544.067.380;0.9280670285224915;0;0;0;0;18.629.232.777.268.500;16.506.886.047.031.000;658;0;09/18/1980;M;03/06/2018 15:35;1;0;3;0.596599931
155913;9831;31/07/2017 17:36;2762;0;6.914.177.734.375;901.196.228.955.467;4.481.924.819.946.280;0.3201395571231842;0;0;0;0;22.583.483.878.134.200;1.529.838.033.940.140;436;0;09/18/1980;M;03/06/2018 15:35;1;0;3;0.593548265
155914;9831;02/08/2017 18:22;4023;0;100.440.498.046.875;8.987.964.031.040.260;28.478.805.541.992.100;0.561567485332489;0;0;0;0;17.659.165.796.981.100;13.184.593.950.871.700;633;0;09/18/1980;M;03/06/2018 15:35;1;0;3;0.054245155
155915;9831;04/08/2017 07:44;3642;0;9.069.951.171.875;8.965.355.359.349.250;26.222.156.524.658.200;0.8048794269561768;0;0;0;0;17.702.437.320.537.400;15.512.206.506.634.700;571;0;09/18/1980;M;03/06/2018 15:35;1;0;3;0.570619555
155916;9831;07/08/2017 18:09;3814;0;10.460.462.890.625;9.873.536.026.809.120;3.344.083.786.010.740;0.10747390985488892;0;0;0;0;178.369.002.034.409;1.398.867.656.146.170;659;0;09/18/1980;M;03/06/2018 15:35;1;0;5;0.257980976
155932;9809;27/07/2017 16:41;1933;0;323.464.794.921.875;6.024.176.211.685.200;14.288.581.848.144.500;0.28542089462280273;0;0;0;0;54.866.290.306.015.300;4.369.814.308.649.530;189;0;11/08/1968;F;31/07/2017 12:47;1;0;4;0.939032082
155934;7561;28/07/2017 04:02;3305;0;8.833.595.703.125;9.622.070.962.556.730;23.799.680.709.838.800;0.04827972128987312;0;0;0;0;22.016.200.703.351.600;19.255.636.762.138.800;676;0;02/01/2001;M;29/05/2018 07:20;1;0;4;0.465419299
155935;7561;31/07/2017 04:09;2314;0;701.905.908.203.125;10.919.884.483.713.200;24.716.835.021.972.600;0.05936127528548241;0;0;0;0;21.394.082.865.011.700;19.311.574.619.463.300;537;0;02/01/2001;M;29/05/2018 07:20;1;0;5;0.496908324
155936;7561;02/08/2017 04:06;2765;0;802.920.556.640.625;1.045.393.853.130.650;2.543.258.285.522.460;0.17010371387004852;0;0;0;0;21.086.701.581.177.200;19.306.203.565.908.100;614;0;02/01/2001;M;29/05/2018 07:20;1;0;4;0.834421011
155937;7561;05/08/2017 04:36;3448;0;1.001.953.515.625;10.461.231.601.653.100;29.417.766.571.044.900;0.13538989424705505;0;0;0;0;21.636.757.382.652.300;17.136.332.179.891.500;766;0;02/01/2001;M;29/05/2018 07:20;1;0;4;0.977213348
155953;4142;27/07/2017 03:52;2313;0;632.353.857.421.875;9.842.083.383.998.050;229.830.379.486.084;0.43949103355407715;0;0;0;0;75;45;398;0;02/24/1973;F;16/07/2018 20:56;1;0;4;0.018032894
